2021-02-10 00:33:19,093 Extension .CR2 of _MG_9274.CR2 not recognized!, skipping...
2021-02-10 00:33:19,093 Extension .CR2 of _MG_9275.CR2 not recognized!, skipping...
2021-02-10 00:33:19,093 Extension .CR2 of _MG_9276.CR2 not recognized!, skipping...
2021-02-10 00:33:19,093 Extension .CR2 of _MG_9277.CR2 not recognized!, skipping...
2021-02-10 00:33:19,093 Extension .CR2 of _MG_9278.CR2 not recognized!, skipping...
2021-02-10 00:33:19,093 Extension .CR2 of _MG_9279.CR2 not recognized!, skipping...
2021-02-10 00:33:19,093 Extension .CR2 of _MG_9280.CR2 not recognized!, skipping...
2021-02-10 00:33:19,093 Extension .CR2 of _MG_9282.CR2 not recognized!, skipping...
2021-02-10 00:33:19,093 Extension .CR2 of _MG_9286.CR2 not recognized!, skipping...
2021-02-10 00:33:19,093 Extension .CR2 of _MG_9287.CR2 not recognized!, skipping...
2021-02-10 00:33:19,093 Extension .CR2 of _MG_9288.CR2 not recognized!, skipping...
2021-02-10 00:33:19,093 Extension .CR2 of _MG_9289.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9290.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9291.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9292.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9293.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9294.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9295.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9296.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9297.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9298.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9299.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9300.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9313.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9314.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9315.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9316.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9317.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9318.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9319.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9323.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9324.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9325.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9326.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9327.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9328.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9329.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9330.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9331.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9332.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9333.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9334.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9335.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9336.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9337.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9338.CR2 not recognized!, skipping...
2021-02-10 00:33:19,094 Extension .CR2 of _MG_9339.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9340.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9341.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9387.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9389.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9394.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9395.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9397.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9398.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9400.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9401.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9404.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9405.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9410.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9411.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9412.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9413.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9414.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .xmp of _MG_9414.xmp not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .xmp of _MG_9415.xmp not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9416.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9421.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9422.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .xmp of _MG_9422.xmp not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9426.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9427.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .xmp of _MG_9427.xmp not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .xmp of _MG_9431.xmp not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9432.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9434.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9435.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9436.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .xmp of _MG_9436.xmp not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9438.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9439.CR2 not recognized!, skipping...
2021-02-10 00:33:19,095 Extension .CR2 of _MG_9440.CR2 not recognized!, skipping...
2021-02-10 00:33:19,096 Extension .CR2 of _MG_9446.CR2 not recognized!, skipping...
2021-02-10 00:33:19,096 Extension .CR2 of _MG_9448.CR2 not recognized!, skipping...
2021-02-10 00:33:19,096 Extension .xmp of _MG_9448.xmp not recognized!, skipping...
2021-02-10 00:33:19,096 Extension .CR2 of _MG_9450.CR2 not recognized!, skipping...
2021-02-10 00:33:19,096 Extension .CR2 of _MG_9451.CR2 not recognized!, skipping...
2021-02-10 00:33:19,096 Extension .CR2 of _MG_9452.CR2 not recognized!, skipping...
2021-02-10 00:33:19,096 Extension .CR2 of _MG_9453.CR2 not recognized!, skipping...
2021-02-10 00:33:19,096 Extension .CR2 of _MG_9455.CR2 not recognized!, skipping...
2021-02-10 00:33:19,096 Extension .CR2 of _MG_9457.CR2 not recognized!, skipping...
2021-02-10 00:33:20,070 Copied \\LURCH\homeshare\media\in\foto\2015\Ongesorteerd\foto\achtergrond.jpg to \\LURCH\homeshare\media\photo\2016\3\achtergrond.jpg
2021-02-10 00:33:20,073 Removed \\LURCH\homeshare\media\in\foto\2015\Ongesorteerd\foto\achtergrond.jpg
2021-02-10 00:33:20,104 Extension .CR2 of IMG_8473.CR2 not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .JPG of IMG_8473.JPG not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .xmp of IMG_8473.xmp not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .CR2 of IMG_8474.CR2 not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .JPG of IMG_8474.JPG not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .xmp of IMG_8474.xmp not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .CR2 of IMG_8475.CR2 not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .JPG of IMG_8475.JPG not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .xmp of IMG_8475.xmp not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .CR2 of IMG_8476.CR2 not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .JPG of IMG_8476.JPG not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .xmp of IMG_8476.xmp not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .JPG of IMG_8608.JPG not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .CR2 of IMG_8609.CR2 not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .JPG of IMG_8609.JPG not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .CR2 of IMG_8610.CR2 not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .JPG of IMG_8610.JPG not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .CR2 of IMG_8611.CR2 not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .JPG of IMG_8611.JPG not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .CR2 of IMG_8615.CR2 not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .JPG of IMG_8615.JPG not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .CR2 of IMG_8616.CR2 not recognized!, skipping...
2021-02-10 00:33:20,104 Extension .JPG of IMG_8616.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8617.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8617.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8618.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8618.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8619.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8619.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8620.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8620.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8621.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8621.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8622.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8622.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8623.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8623.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8624.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8624.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8625.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8625.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8626.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8626.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .psd of IMG_8626.psd not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8627.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8627.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8628.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8628.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8629.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8629.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8630.CR2 not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .JPG of IMG_8630.JPG not recognized!, skipping...
2021-02-10 00:33:20,105 Extension .CR2 of IMG_8631.CR2 not recognized!, skipping...
2021-02-10 00:33:20,106 Extension .JPG of IMG_8631.JPG not recognized!, skipping...
2021-02-10 00:33:20,106 Extension .CR2 of IMG_8632.CR2 not recognized!, skipping...
2021-02-10 00:33:20,106 Extension .JPG of IMG_8632.JPG not recognized!, skipping...
2021-02-10 00:33:20,106 Extension .psd of IMG_8715.psd not recognized!, skipping...
2021-02-10 00:33:20,106 Extension .rar of janfotos.rar not recognized!, skipping...
2021-02-10 00:33:20,135 Copied \\LURCH\homeshare\media\in\foto\2015\Ongesorteerd\foto\my-shop-1407688819.jpg to \\LURCH\homeshare\media\photo\2016\2\my-shop-1407688819.jpg
2021-02-10 00:33:20,136 Removed \\LURCH\homeshare\media\in\foto\2015\Ongesorteerd\foto\my-shop-1407688819.jpg
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8624.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8625.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8626.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8627.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8668.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8669.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8670.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8671.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8672.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8673.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8674.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8716.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8861.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8865.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8867.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8868.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8869.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8870.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8872.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8912.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of IMG_8913.CR2 not recognized!, skipping...
2021-02-10 00:33:20,161 Extension .CR2 of _MG_9195.CR2 not recognized!, skipping...
2021-02-10 00:33:20,162 Extension .CR2 of _MG_9196.CR2 not recognized!, skipping...
2021-02-10 00:33:20,162 Extension .CR2 of _MG_9200.CR2 not recognized!, skipping...
2021-02-10 00:33:20,165 File \\LURCH\homeshare\media\photo\2014\5\20140518_150910.jpg exists, skipping...
2021-02-10 00:33:20,169 File \\LURCH\homeshare\media\photo\2013\12\20130714_181156.jpg exists, skipping...
2021-02-10 00:33:20,173 File \\LURCH\homeshare\media\photo\2014\4\20140412_195816.jpg exists, skipping...
2021-02-10 00:33:20,177 File \\LURCH\homeshare\media\photo\2014\7\20140731_102049.jpg exists, skipping...
2021-02-10 00:33:20,180 File \\LURCH\homeshare\media\photo\2013\12\20131022_145407.jpg exists, skipping...
2021-02-10 00:33:20,184 File \\LURCH\homeshare\media\photo\2013\12\20131022_160654.jpg exists, skipping...
2021-02-10 00:33:20,187 File \\LURCH\homeshare\media\photo\2013\12\20130714_181034.jpg exists, skipping...
2021-02-10 00:33:20,190 File \\LURCH\homeshare\media\photo\2013\12\20131022_150039.jpg exists, skipping...
2021-02-10 00:33:20,194 File \\LURCH\homeshare\media\photo\2014\11\20141130_004448.jpg exists, skipping...
2021-02-10 00:33:20,197 File \\LURCH\homeshare\media\photo\2014\7\20140731_172314.jpg exists, skipping...
2021-02-10 00:33:20,200 File \\LURCH\homeshare\media\video\2014\12\20141231_135608.mp4 exists, skipping...
2021-02-10 00:33:20,204 File \\LURCH\homeshare\media\video\2015\4\20150404_150409.mp4 exists, skipping...
2021-02-10 00:33:20,208 File \\LURCH\homeshare\media\photo\2013\12\20131022_150223.jpg exists, skipping...
2021-02-10 00:33:20,212 File \\LURCH\homeshare\media\photo\2015\12\IMG_20151229_153821.jpg exists, skipping...
2021-02-10 00:33:20,215 File \\LURCH\homeshare\media\photo\2013\12\20131023_151844.jpg exists, skipping...
2021-02-10 00:33:20,219 File \\LURCH\homeshare\media\photo\2013\12\20131023_152742.jpg exists, skipping...
2021-02-10 00:33:20,223 File \\LURCH\homeshare\media\photo\2015\4\20150404_143839.jpg exists, skipping...
2021-02-10 00:33:20,227 File \\LURCH\homeshare\media\photo\2016\1\IMG_20160123_153303.jpg exists, skipping...
2021-02-10 00:33:20,230 File \\LURCH\homeshare\media\photo\2013\12\20130928_165540.jpg exists, skipping...
2021-02-10 00:33:20,234 File \\LURCH\homeshare\media\photo\2013\12\20131023_153207.jpg exists, skipping...
2021-02-10 00:33:20,237 File \\LURCH\homeshare\media\photo\2014\7\20140730_154131.jpg exists, skipping...
2021-02-10 00:33:20,241 File \\LURCH\homeshare\media\photo\2014\5\20140504_180611.jpg exists, skipping...
2021-02-10 00:33:20,245 File \\LURCH\homeshare\media\photo\2013\12\20130819_175152.jpg exists, skipping...
2021-02-10 00:33:20,248 File \\LURCH\homeshare\media\photo\2013\12\20131022_152244.jpg exists, skipping...
2021-02-10 00:33:20,252 File \\LURCH\homeshare\media\photo\2014\11\20141129_173236.jpg exists, skipping...
2021-02-10 00:33:20,255 File \\LURCH\homeshare\media\photo\2013\12\20131023_173317.jpg exists, skipping...
2021-02-10 00:33:20,259 File \\LURCH\homeshare\media\photo\2013\12\20131022_152330.jpg exists, skipping...
2021-02-10 00:33:20,262 File \\LURCH\homeshare\media\video\2014\12\20141231_140025.mp4 exists, skipping...
2021-02-10 00:33:20,267 File \\LURCH\homeshare\media\photo\2015\2\20150213_173935.jpg exists, skipping...
2021-02-10 00:33:20,270 File \\LURCH\homeshare\media\photo\2014\11\20141129_230117.jpg exists, skipping...
2021-02-10 00:33:20,274 File \\LURCH\homeshare\media\photo\2014\4\20140426_223022.jpg exists, skipping...
2021-02-10 00:33:20,277 File \\LURCH\homeshare\media\photo\2013\12\20131104_215555.jpg exists, skipping...
2021-02-10 00:33:20,281 File \\LURCH\homeshare\media\photo\2014\11\20141129_203516.jpg exists, skipping...
2021-02-10 00:33:20,285 File \\LURCH\homeshare\media\photo\2014\8\20140806_200633.jpg exists, skipping...
2021-02-10 00:33:20,288 File \\LURCH\homeshare\media\photo\2013\12\20130728_153738.jpg exists, skipping...
2021-02-10 00:33:20,293 File \\LURCH\homeshare\media\photo\2014\11\20141129_232907.jpg exists, skipping...
2021-02-10 00:33:20,296 File \\LURCH\homeshare\media\photo\2013\12\20131022_145755.jpg exists, skipping...
2021-02-10 00:33:20,300 File \\LURCH\homeshare\media\photo\2013\12\20130928_170341.jpg exists, skipping...
2021-02-10 00:33:20,303 File \\LURCH\homeshare\media\photo\2013\12\20131022_160847.jpg exists, skipping...
2021-02-10 00:33:20,307 File \\LURCH\homeshare\media\video\2014\12\20141231_142018.mp4 exists, skipping...
2021-02-10 00:33:20,310 File \\LURCH\homeshare\media\photo\2013\12\20130714_181205.jpg exists, skipping...
2021-02-10 00:33:20,314 File \\LURCH\homeshare\media\photo\2013\12\20131104_215422.jpg exists, skipping...
2021-02-10 00:33:20,317 File \\LURCH\homeshare\media\photo\2014\11\20141130_004537.jpg exists, skipping...
2021-02-10 00:33:20,321 File \\LURCH\homeshare\media\photo\2013\12\20131022_150029.jpg exists, skipping...
2021-02-10 00:33:20,325 File \\LURCH\homeshare\media\photo\2013\12\20131022_150501.jpg exists, skipping...
2021-02-10 00:33:20,329 File \\LURCH\homeshare\media\photo\2014\12\20141210_153557.jpg exists, skipping...
2021-02-10 00:33:20,332 File \\LURCH\homeshare\media\photo\2013\12\20131023_152655.jpg exists, skipping...
2021-02-10 00:33:20,336 File \\LURCH\homeshare\media\photo\2013\12\20130714_181119.jpg exists, skipping...
2021-02-10 00:33:20,340 File \\LURCH\homeshare\media\photo\2014\10\20141018_145612.jpg exists, skipping...
2021-02-10 00:33:20,343 File \\LURCH\homeshare\media\photo\2013\12\20131222_190926.jpg exists, skipping...
2021-02-10 00:33:20,347 File \\LURCH\homeshare\media\photo\2013\12\20130819_175216.jpg exists, skipping...
2021-02-10 00:33:20,351 File \\LURCH\homeshare\media\photo\2014\11\20141129_224454.jpg exists, skipping...
2021-02-10 00:33:20,354 File \\LURCH\homeshare\media\photo\2013\12\20130703_165049.jpg exists, skipping...
2021-02-10 00:33:20,358 File \\LURCH\homeshare\media\photo\2014\5\20140504_180502_HDR.jpg exists, skipping...
2021-02-10 00:33:20,361 File \\LURCH\homeshare\media\photo\2014\11\20141129_203513.jpg exists, skipping...
2021-02-10 00:33:20,365 File \\LURCH\homeshare\media\photo\2013\12\20130928_153351.jpg exists, skipping...
2021-02-10 00:33:20,368 File \\LURCH\homeshare\media\photo\2013\12\20130928_165352.jpg exists, skipping...
2021-02-10 00:33:20,372 File \\LURCH\homeshare\media\photo\2014\11\20141130_004014.jpg exists, skipping...
2021-02-10 00:33:20,376 File \\LURCH\homeshare\media\photo\2013\12\20131104_215352.jpg exists, skipping...
2021-02-10 00:33:20,379 File \\LURCH\homeshare\media\photo\2013\12\20130804_200818.jpg exists, skipping...
2021-02-10 00:33:20,383 File \\LURCH\homeshare\media\photo\2013\12\20131021_131138.jpg exists, skipping...
2021-02-10 00:33:20,386 File \\LURCH\homeshare\media\photo\2013\12\20131020_023846.jpg exists, skipping...
2021-02-10 00:33:20,390 File \\LURCH\homeshare\media\photo\2014\7\20140729_134225.jpg exists, skipping...
2021-02-10 00:33:20,393 File \\LURCH\homeshare\media\photo\2013\12\20131014_191010.jpg exists, skipping...
2021-02-10 00:33:20,397 File \\LURCH\homeshare\media\photo\2014\10\20141018_145617.jpg exists, skipping...
2021-02-10 00:33:20,400 File \\LURCH\homeshare\media\photo\2014\11\20141129_212956.jpg exists, skipping...
2021-02-10 00:33:20,404 File \\LURCH\homeshare\media\photo\2013\12\20130928_144714.jpg exists, skipping...
2021-02-10 00:33:20,407 File \\LURCH\homeshare\media\photo\2014\12\20141231_103739.jpg exists, skipping...
2021-02-10 00:33:20,411 File \\LURCH\homeshare\media\photo\2013\12\20130928_154102.jpg exists, skipping...
2021-02-10 00:33:20,414 File \\LURCH\homeshare\media\photo\2013\12\20131023_152340.jpg exists, skipping...
2021-02-10 00:33:20,418 File \\LURCH\homeshare\media\photo\2014\12\20141210_152157.jpg exists, skipping...
2021-02-10 00:33:20,422 File \\LURCH\homeshare\media\photo\2013\12\20131023_175306_HDR.jpg exists, skipping...
2021-02-10 00:33:20,425 File \\LURCH\homeshare\media\photo\2014\7\20140731_172321.jpg exists, skipping...
2021-02-10 00:33:20,429 File \\LURCH\homeshare\media\photo\2014\11\20141129_213001.jpg exists, skipping...
2021-02-10 00:33:20,433 File \\LURCH\homeshare\media\photo\2014\1\20140123_132238.jpg exists, skipping...
2021-02-10 00:33:20,436 File \\LURCH\homeshare\media\photo\2014\12\20141210_151925.jpg exists, skipping...
2021-02-10 00:33:20,439 File \\LURCH\homeshare\media\photo\2013\12\20130928_144452.jpg exists, skipping...
2021-02-10 00:33:20,444 File \\LURCH\homeshare\media\video\2015\12\VID_20151231_135051.mp4 exists, skipping...
2021-02-10 00:33:20,447 File \\LURCH\homeshare\media\photo\2015\12\IMG_20151229_153908.jpg exists, skipping...
2021-02-10 00:33:20,450 File \\LURCH\homeshare\media\photo\2014\7\20140729_182633.jpg exists, skipping...
2021-02-10 00:33:20,454 File \\LURCH\homeshare\media\photo\2015\4\20150404_143813.jpg exists, skipping...
2021-02-10 00:33:20,458 File \\LURCH\homeshare\media\photo\2014\7\20140731_151545(0).jpg exists, skipping...
2021-02-10 00:33:20,461 File \\LURCH\homeshare\media\photo\2013\12\20130928_165615.jpg exists, skipping...
2021-02-10 00:33:20,465 File \\LURCH\homeshare\media\photo\2013\12\20130906_155036.jpg exists, skipping...
2021-02-10 00:33:20,469 File \\LURCH\homeshare\media\photo\2015\4\20150404_143636.jpg exists, skipping...
2021-02-10 00:33:20,472 File \\LURCH\homeshare\media\photo\2015\12\IMG_20151231_140116.jpg exists, skipping...
2021-02-10 00:33:20,475 File \\LURCH\homeshare\media\photo\2014\4\20140421_145800.jpg exists, skipping...
2021-02-10 00:33:20,479 File \\LURCH\homeshare\media\photo\2014\7\20140731_135335.jpg exists, skipping...
2021-02-10 00:33:20,483 File \\LURCH\homeshare\media\photo\2015\4\20150404_141915.jpg exists, skipping...
2021-02-10 00:33:20,486 File \\LURCH\homeshare\media\photo\2014\7\20140731_151525.jpg exists, skipping...
2021-02-10 00:33:20,489 File \\LURCH\homeshare\media\photo\2015\4\20150404_162857.jpg exists, skipping...
2021-02-10 00:33:20,493 File \\LURCH\homeshare\media\photo\2013\12\20130928_170407.jpg exists, skipping...
2021-02-10 00:33:20,496 File \\LURCH\homeshare\media\photo\2014\7\20140731_135332.jpg exists, skipping...
2021-02-10 00:33:20,501 File \\LURCH\homeshare\media\photo\2013\12\20130928_154247.jpg exists, skipping...
2021-02-10 00:33:20,504 File \\LURCH\homeshare\media\photo\2015\4\20150404_150145.jpg exists, skipping...
2021-02-10 00:33:20,507 File \\LURCH\homeshare\media\photo\2013\12\20130928_170417.jpg exists, skipping...
2021-02-10 00:33:20,511 File \\LURCH\homeshare\media\photo\2013\12\20130804_200902.jpg exists, skipping...
2021-02-10 00:33:20,515 File \\LURCH\homeshare\media\photo\2014\1\20140112_161632_HDR.jpg exists, skipping...
2021-02-10 00:33:20,518 File \\LURCH\homeshare\media\photo\2013\12\20130906_155045.jpg exists, skipping...
2021-02-10 00:33:20,521 File \\LURCH\homeshare\media\photo\2014\8\20140803_201344.jpg exists, skipping...
2021-02-10 00:33:20,525 File \\LURCH\homeshare\media\photo\2014\12\20141210_153605.jpg exists, skipping...
2021-02-10 00:33:20,528 File \\LURCH\homeshare\media\photo\2013\12\20131222_190914.jpg exists, skipping...
2021-02-10 00:33:20,532 File \\LURCH\homeshare\media\photo\2014\8\20140803_201355.jpg exists, skipping...
